,name,date,time code,loc,wea
574,black kite,20240320,9,Jubilee,sunny
575,blythes reed warbler,20240320,15,Jubilee,sunny
576,ashy drongo,20240320,22,Jubilee,sunny
577,rufous treepie,20240320,25,Jubilee,sunny
578,large billed crow,20240320,26,Jubilee,sunny
579,spot breasted fantail,20240320,27,Jubilee,sunny
580,common myna,20240320,27,Jubilee,sunny
581,large billed crow,20240320,29,Jubilee,sunny
582,spot breasted fantail,20240320,29,Jubilee,sunny
583,black kite,20240320,30,Jubilee,sunny
584,black kite,20240320,31,Jubilee,sunny
585,large billed crow,20240320,31,Jubilee,sunny
586,common myna,20240320,31,Jubilee,sunny
587,rufous treepie,20240320,31,Jubilee,sunny
588,blythes reed warbler,20240320,31,Jubilee,sunny
589,blythes reed warbler,20240320,32,Jubilee,sunny
590,spot breasted fantail,20240320,34,Jubilee,sunny
591,spot breasted fantail,20240320,34,Jubilee,sunny
592,spot breasted fantail,20240320,35,Jubilee,sunny
593,blythes reed warbler,20240320,35,Jubilee,sunny
594,booted warbler,20240320,35,Jubilee,sunny
595,spot breasted fantail,20240320,40,Jubilee,sunny
596,spotted dove,20240320,40,Jubilee,sunny
597,blythes reed warbler,20240320,42,Jubilee,sunny
598,blythes reed warbler,20240320,43,Jubilee,sunny
599,spotted dove,20240320,43,Jubilee,sunny
600,spot breasted fantail,20240320,43,Jubilee,sunny
601,rose ringed parakeet,20240320,52,Jubilee,sunny
602,spotted dove,20240320,53,Jubilee,sunny
603,spotted dove,20240320,54,Jubilee,sunny
604,purple sunbird,20240320,54,Jubilee,sunny
605,black kite,20240320,55,Jubilee,sunny
606,rose ringed parakeet,20240319,0,Rocks,sunny
607,pale billed flowerpecker,20240319,1,Rocks,sunny
608,lottens sunbird,20240319,2,Rocks,sunny
609,rose ringed parakeet,20240319,2,Rocks,sunny
610,lottens sunbird,20240319,3,Rocks,sunny
611,large billed crow,20240319,3,Rocks,sunny
612,white browed bulbul,20240319,5,Rocks,sunny
613,blythes reed warbler,20240319,5,Rocks,sunny
614,large billed crow,20240319,5,Rocks,sunny
615,black kite,20240319,5,Rocks,sunny
616,red whiskered bulbul,20240319,5,Rocks,sunny
617,black kite,20240319,6,Rocks,sunny
618,blythes reed warbler,20240319,6,Rocks,sunny
619,red whiskered bulbul,20240319,7,Rocks,sunny
620,red whiskered bulbul,20240319,8,Rocks,sunny
621,purple rumped sunbird,20240319,9,Rocks,sunny
622,large billed crow,20240319,10,Rocks,sunny
623,red whiskered bulbul,20240319,10,Rocks,sunny
624,lottens sunbird,20240319,10,Rocks,sunny
625,black kite,20240319,11,Rocks,sunny
626,large billed crow,20240319,12,Rocks,sunny
627,black kite,20240319,12,Rocks,sunny
628,blythes reed warbler,20240319,12,Rocks,sunny
629,rose ringed parakeet,20240319,12,Rocks,sunny
630,large billed crow,20240319,13,Rocks,sunny
631,large billed crow,20240319,14,Rocks,sunny
632,lottens sunbird,20240319,14,Rocks,sunny
633,spotted dove,20240319,14,Rocks,sunny
634,red whiskered bulbul,20240319,14,Rocks,sunny
635,white cheeked barbet,20240319,14,Rocks,sunny
636,white cheeked barbet,20240319,15,Rocks,sunny
637,red whiskered bulbul,20240319,15,Rocks,sunny
638,large billed crow,20240319,15,Rocks,sunny
639,purple rumped sunbird,20240319,20,Rocks,sunny
640,large billed crow,20240319,20,Rocks,sunny
641,rose ringed parakeet,20240319,20,Rocks,sunny
642,lottens sunbird,20240319,21,Rocks,sunny
643,pale billed flowerpecker,20240319,21,Rocks,sunny
644,blythes reed warbler,20240319,21,Rocks,sunny
645,red whiskered bulbul,20240319,21,Rocks,sunny
646,purple rumped sunbird,20240319,22,Rocks,sunny
647,white cheeked barbet,20240319,22,Rocks,sunny
648,rose ringed parakeet,20240319,22,Rocks,sunny
649,large billed crow,20240319,22,Rocks,sunny
650,lottens sunbird,20240319,23,Rocks,sunny
651,red whiskered bulbul,20240319,23,Rocks,sunny
652,large billed crow,20240319,23,Rocks,sunny
653,red whiskered bulbul,20240319,24,Rocks,sunny
654,lottens sunbird,20240319,24,Rocks,sunny
655,blythes reed warbler,20240319,25,Rocks,sunny
656,pale billed flowerpecker,20240319,25,Rocks,sunny
657,purple rumped sunbird,20240319,25,Rocks,sunny
658,rose ringed parakeet,20240319,25,Rocks,sunny
659,large billed crow,20240319,26,Rocks,sunny
660,purple rumped sunbird,20240319,26,Rocks,sunny
661,blythes reed warbler,20240319,26,Rocks,sunny
662,pale billed flowerpecker,20240319,26,Rocks,sunny
663,red whiskered bulbul,20240319,26,Rocks,sunny
664,lottens sunbird,20240319,26,Rocks,sunny
665,pale billed flowerpecker,20240319,27,Rocks,sunny
666,red whiskered bulbul,20240319,27,Rocks,sunny
667,pale billed flowerpecker,20240319,28,Rocks,sunny
668,red whiskered bulbul,20240319,28,Rocks,sunny
669,lottens sunbird,20240319,28,Rocks,sunny
670,blythes reed warbler,20240319,28,Rocks,sunny
671,red whiskered bulbul,20240319,29,Rocks,sunny
672,purple rumped sunbird,20240319,29,Rocks,sunny
673,lottens sunbird,20240319,30,Rocks,sunny
674,pale billed flowerpecker,20240319,30,Rocks,sunny
675,red whiskered bulbul,20240319,31,Rocks,sunny
676,blythes reed warbler,20240319,31,Rocks,sunny
677,red whiskered bulbul,20240319,32,Rocks,sunny
678,red whiskered bulbul,20240319,33,Rocks,sunny
679,white cheeked barbet,20240319,33,Rocks,sunny
680,red whiskered bulbul,20240319,34,Rocks,sunny
681,black kite,20240319,34,Rocks,sunny
682,red whiskered bulbul,20240319,40,Rocks,sunny
683,large billed crow,20240319,40,Rocks,sunny
684,purple rumped sunbird,20240319,40,Rocks,sunny
685,black kite,20240319,40,Rocks,sunny
686,large billed crow,20240319,41,Rocks,sunny
687,ashy prinia,20240319,41,Rocks,sunny
688,purple rumped sunbird,20240319,41,Rocks,sunny
689,black kite,20240319,41,Rocks,sunny
690,rose ringed parakeet,20240319,42,Rocks,sunny
691,purple rumped sunbird,20240319,42,Rocks,sunny
692,large billed crow,20240319,42,Rocks,sunny
693,purple rumped sunbird,20240319,43,Rocks,sunny
694,blythes reed warbler,20240319,43,Rocks,sunny
695,black kite,20240319,45,Rocks,sunny
696,rose ringed parakeet,20240319,46,Rocks,sunny
697,ashy prinia,20240319,47,Rocks,sunny
698,black kite,20240319,47,Rocks,sunny
699,lottens sunbird,20240319,48,Rocks,sunny
700,ashy prinia,20240319,48,Rocks,sunny
701,common tailorbird,20240319,50,Rocks,sunny
702,purple rumped sunbird,20240319,50,Rocks,sunny
703,lottens sunbird,20240319,50,Rocks,sunny
704,large billed crow,20240319,50,Rocks,sunny
705,shikra,20240319,50,Rocks,sunny
706,red whiskered bulbul,20240319,50,Rocks,sunny
707,red whiskered bulbul,20240319,51,Rocks,sunny
708,large billed crow,20240319,51,Rocks,sunny
709,purple rumped sunbird,20240319,51,Rocks,sunny
710,lottens sunbird,20240319,51,Rocks,sunny
711,ashy prinia,20240319,51,Rocks,sunny
712,common tailorbird,20240319,52,Rocks,sunny
713,ashy prinia,20240319,52,Rocks,sunny
714,red whiskered bulbul,20240319,52,Rocks,sunny
715,pale billed flowerpecker,20240319,52,Rocks,sunny
716,common tailorbird,20240319,53,Rocks,sunny
717,red whiskered bulbul,20240319,53,Rocks,sunny
718,purple rumped sunbird,20240319,53,Rocks,sunny
719,purple rumped sunbird,20240319,54,Rocks,sunny
720,red whiskered bulbul,20240319,54,Rocks,sunny
721,purple rumped sunbird,20240319,55,Rocks,sunny
722,red whiskered bulbul,20240319,55,Rocks,sunny
723,blythes reed warbler,20240319,55,Rocks,sunny
724,black kite,20240319,55,Rocks,sunny
725,spot breasted fantail,20240306,3,Jubilee,sunny
726,spot breasted fantail,20240306,4,Jubilee,sunny
727,blythes reed warbler,20240306,4,Jubilee,sunny
728,spot breasted fantail,20240306,5,Jubilee,sunny
729,spot breasted fantail,20240306,6,Jubilee,sunny
730,black kite,20240306,6,Jubilee,sunny
731,black naped monarch,20240306,6,Jubilee,sunny
732,black naped monarch,20240306,7,Jubilee,sunny
733,rose ringed parakeet,20240306,7,Jubilee,sunny
734,spot breasted fantail,20240306,7,Jubilee,sunny
735,white cheeked barbet,20240306,8,Jubilee,sunny
736,blythes reed warbler,20240306,8,Jubilee,sunny
737,western crowned warbler,20240306,20,Jubilee,sunny
738,ashy drongo,20240306,21,Jubilee,sunny
739,spot breasted fantail,20240306,22,Jubilee,sunny
740,oriental magpie robin,20240306,23,Jubilee,sunny
741,oriental magpie robin,20240306,25,Jubilee,sunny
742,purple rumped sunbird,20240306,26,Jubilee,sunny
743,common myna,20240306,26,Jubilee,sunny
744,oriental magpie robin,20240306,26,Jubilee,sunny
745,white cheeked barbet,20240306,27,Jubilee,sunny
746,rose ringed parakeet,20240306,30,Jubilee,sunny
747,spot breasted fantail,20240306,34,Jubilee,sunny
748,indian paradise flycatcher,20240306,40,Jubilee,sunny
749,large billed crow,20240306,41,Jubilee,sunny
750,blythes reed warbler,20240306,45,Jubilee,sunny
751,pale billed flowerpecker,20240306,51,Jubilee,sunny
752,blythes reed warbler,20240306,54,Jubilee,sunny
753,blythes reed warbler,20240306,54,Jubilee,sunny
754,blythes reed warbler,20240306,55,Jubilee,sunny
755,cinerous tit,20240305,0,B7,
756,indian pitta,20240305,0,B7,
757,greenish warbler,20240305,0,B7,
758,western crowned warbler,20240305,1,B7,
759,ashy drongo,20240305,1,B7,
760,purple sunbird,20240305,1,B7,
761,indian paradise flycatcher,20240305,1,B7,
762,western crowned warbler,20240305,2,B7,
763,rose ringed parakeet,20240305,2,B7,
764,greenish warbler,20240305,3,B7,
765,ashy drongo,20240305,4,B7,
766,cinerous tit,20240305,4,B7,
767,large billed crow,20240305,5,B7,
768,western crowned warbler,20240305,5,B7,
769,purple rumped sunbird,20240305,5,B7,
770,ashy drongo,20240305,8,B7,
771,purple rumped sunbird,20240305,9,B7,
772,large billed crow,20240305,9,B7,
773,large billed crow,20240305,14,B7,
774,ashy drongo,20240305,15,B7,
775,blythes reed warbler,20240305,23,B7,
776,ashy drongo,20240305,27,B7,
777,black kite,20240305,28,B7,
778,black kite,20240305,29,B7,
779,large billed crow,20240305,29,B7,
780,black kite,20240305,30,B7,
781,large billed crow,20240305,30,B7,
782,black kite,20240305,31,B7,
783,jungle myna,20240305,34,B7,
784,jungle myna,20240305,35,B7,
785,blythes reed warbler,20240305,40,B7,
786,blythes reed warbler,20240305,41,B7,
787,black kite,20240305,41,B7,
788,black kite,20240305,44,B7,
789,rose ringed parakeet,20240305,44,B7,
790,large billed crow,20240305,45,B7,
791,white cheeked barbet,20240305,46,B7,
792,black kite,20240305,47,B7,
793,common tailorbird,20240305,48,B7,
794,blythes reed warbler,20240305,48,B7,
795,black kite,20240305,52,B7,
796,blythes reed warbler,20240305,53,B7,
797,black kite,20240305,53,B7,
798,rose ringed parakeet,20240305,55,B7,
799,ashy drongo,20240304,0,Rocks,sunny
800,indian white eye,20240304,0,Rocks,sunny
801,large billed crow,20240304,0,Rocks,sunny
802,red whiskered bulbul,20240304,0,Rocks,sunny
803,ashy drongo,20240304,1,Rocks,sunny
804,indian white eye,20240304,1,Rocks,sunny
805,yellow billed babbler,20240304,1,Rocks,sunny
806,lottens sunbird,20240304,2,Rocks,sunny
807,rock pigeon,20240304,2,Rocks,sunny
808,white cheeked barbet,20240304,2,Rocks,sunny
809,large billed crow,20240304,2,Rocks,sunny
810,red whiskered bulbul,20240304,2,Rocks,sunny
811,ashy drongo,20240304,2,Rocks,sunny
812,black naped oriole,20240304,3,Rocks,sunny
813,red whiskered bulbul,20240304,3,Rocks,sunny
814,large billed crow,20240304,3,Rocks,sunny
815,yellow billed babbler,20240304,3,Rocks,sunny
816,lottens sunbird,20240304,3,Rocks,sunny
817,lottens sunbird,20240304,4,Rocks,sunny
818,red whiskered bulbul,20240304,4,Rocks,sunny
819,large billed crow,20240304,4,Rocks,sunny
820,yellow billed babbler,20240304,4,Rocks,sunny
821,large billed crow,20240304,5,Rocks,sunny
822,ashy drongo,20240304,5,Rocks,sunny
823,red whiskered bulbul,20240304,5,Rocks,sunny
824,indian white eye,20240304,5,Rocks,sunny
825,lottens sunbird,20240304,5,Rocks,sunny
826,purple rumped sunbird,20240304,5,Rocks,sunny
827,oriental magpie robin,20240304,6,Rocks,sunny
828,large billed crow,20240304,6,Rocks,sunny
829,red whiskered bulbul,20240304,6,Rocks,sunny
830,pale billed flowerpecker,20240304,7,Rocks,sunny
831,red whiskered bulbul,20240304,7,Rocks,sunny
832,oriental magpie robin,20240304,7,Rocks,sunny
833,indian white eye,20240304,7,Rocks,sunny
834,ashy drongo,20240304,7,Rocks,sunny
835,black kite,20240304,8,Rocks,sunny
836,ashy drongo,20240304,8,Rocks,sunny
837,red whiskered bulbul,20240304,8,Rocks,sunny
838,red whiskered bulbul,20240304,9,Rocks,sunny
839,rose ringed parakeet,20240304,9,Rocks,sunny
840,large billed crow,20240304,9,Rocks,sunny
841,red whiskered bulbul,20240304,10,Rocks,sunny
842,black kite,20240304,10,Rocks,sunny
843,jungle myna,20240304,10,Rocks,sunny
844,yellow billed babbler,20240304,10,Rocks,sunny
845,ashy drongo,20240304,11,Rocks,sunny
846,black kite,20240304,11,Rocks,sunny
847,ashy drongo,20240304,12,Rocks,sunny
848,rose ringed parakeet,20240304,12,Rocks,sunny
849,large billed crow,20240304,12,Rocks,sunny
850,ashy drongo,20240304,13,Rocks,sunny
851,large billed crow,20240304,13,Rocks,sunny
852,black kite,20240304,13,Rocks,sunny
853,red whiskered bulbul,20240304,13,Rocks,sunny
854,yellow billed babbler,20240304,14,Rocks,sunny
855,large billed crow,20240304,14,Rocks,sunny
856,ashy drongo,20240304,14,Rocks,sunny
857,pale billed flowerpecker,20240304,14,Rocks,sunny
858,black kite,20240304,14,Rocks,sunny
859,ashy drongo,20240304,15,Rocks,sunny
860,white browed bulbul,20240304,20,Rocks,sunny
861,red whiskered bulbul,20240304,21,Rocks,sunny
862,indian paradise flycatcher,20240304,21,Rocks,sunny
863,white browed bulbul,20240304,22,Rocks,sunny
864,red whiskered bulbul,20240304,22,Rocks,sunny
865,black kite,20240304,22,Rocks,sunny
866,large billed crow,20240304,22,Rocks,sunny
867,red whiskered bulbul,20240304,23,Rocks,sunny
868,black kite,20240304,23,Rocks,sunny
869,rose ringed parakeet,20240304,23,Rocks,sunny
870,pale billed flowerpecker,20240304,23,Rocks,sunny
871,red whiskered bulbul,20240304,24,Rocks,sunny
872,black kite,20240304,24,Rocks,sunny
873,lottens sunbird,20240304,24,Rocks,sunny
874,large billed crow,20240304,24,Rocks,sunny
875,black kite,20240304,25,Rocks,sunny
876,red whiskered bulbul,20240304,25,Rocks,sunny
877,purple rumped sunbird,20240304,26,Rocks,sunny
878,large billed crow,20240304,26,Rocks,sunny
879,indian white eye,20240304,27,Rocks,sunny
880,pale billed flowerpecker,20240304,27,Rocks,sunny
881,rose ringed parakeet,20240304,29,Rocks,sunny
882,rose ringed parakeet,20240304,30,Rocks,sunny
883,indian white eye,20240304,31,Rocks,sunny
884,lottens sunbird,20240304,33,Rocks,sunny
885,large billed crow,20240304,33,Rocks,sunny
886,ashy drongo,20240304,34,Rocks,sunny
887,black kite,20240304,34,Rocks,sunny
888,lottens sunbird,20240304,35,Rocks,sunny
889,indian white eye,20240304,35,Rocks,sunny
890,large billed crow,20240304,41,Rocks,sunny
891,indian blue robin,20240304,43,Rocks,sunny
892,blythes reed warbler,20240304,43,Rocks,sunny
893,white cheeked barbet,20240304,46,Rocks,sunny
894,blythes reed warbler,20240304,47,Rocks,sunny
895,jungle myna,20240304,48,Rocks,sunny
896,jungle myna,20240304,49,Rocks,sunny
897,pale billed flowerpecker,20240304,51,Rocks,sunny
898,black kite,20240304,52,Rocks,sunny
899,jungle myna,20240304,52,Rocks,sunny
900,pale billed flowerpecker,20240304,53,Rocks,sunny
901,rock pigeon,20240304,53,Rocks,sunny
902,black kite,20240304,53,Rocks,sunny
903,black kite,20240304,54,Rocks,sunny
904,lottens sunbird,20240304,54,Rocks,sunny
905,pale billed flowerpecker,20240304,54,Rocks,sunny
906,purple rumped sunbird,20240304,54,Rocks,sunny
907,black kite,20240304,55,Rocks,sunny
908,pale billed flowerpecker,20240304,55,Rocks,sunny
909,pale billed flowerpecker,20240224,6,Jubilee,sunny
910,ashy drongo,20240224,8,Jubilee,sunny
911,rose ringed parakeet,20240224,8,Jubilee,sunny
912,indian blue robin,20240224,9,Jubilee,sunny
913,ashy drongo,20240224,10,Jubilee,sunny
914,indian blue robin,20240224,10,Jubilee,sunny
915,indian blue robin,20240224,14,Jubilee,sunny
916,ashy drongo,20240224,14,Jubilee,sunny
917,large billed crow,20240224,15,Jubilee,sunny
918,blythes reed warbler,20240224,20,Jubilee,sunny
919,blythes reed warbler,20240224,21,Jubilee,sunny
920,ashy prinia,20240224,25,Jubilee,sunny
921,ashy drongo,20240224,27,Jubilee,sunny
922,spot breasted fantail,20240224,27,Jubilee,sunny
923,ashy prinia,20240224,29,Jubilee,sunny
924,spot breasted fantail,20240224,29,Jubilee,sunny
925,purple rumped sunbird,20240224,29,Jubilee,sunny
926,ashy prinia,20240224,30,Jubilee,sunny
927,ashy prinia,20240224,41,Jubilee,sunny
928,blythes reed warbler,20240224,41,Jubilee,sunny
929,black drongo,20240224,45,Jubilee,sunny
930,blythes reed warbler,20240224,50,Jubilee,sunny
931,ashy prinia,20240224,52,Jubilee,sunny
932,ashy prinia,20240224,53,Jubilee,sunny
933,ashy prinia,20240224,54,Jubilee,sunny
934,red whiskered bulbul,20240224,55,Jubilee,sunny
935,large billed crow,20240224,55,Jubilee,sunny
936,cinerous tit,20240224,55,Jubilee,sunny
937,booted warbler,20240224,55,Jubilee,sunny
938,forest wagtail,20240222,1,Rocks,sunny
939,black drongo,20240222,1,Rocks,sunny
940,purple sunbird,20240222,1,Rocks,sunny
941,ashy drongo,20240222,2,Rocks,sunny
942,white browed bulbul,20240222,3,Rocks,sunny
943,red whiskered bulbul,20240222,3,Rocks,sunny
944,rose ringed parakeet,20240222,4,Rocks,sunny
945,black drongo,20240222,4,Rocks,sunny
946,black kite,20240222,4,Rocks,sunny
947,pale billed flowerpecker,20240222,5,Rocks,sunny
948,ashy drongo,20240222,5,Rocks,sunny
949,spotted dove,20240222,6,Rocks,sunny
950,spotted dove,20240222,7,Rocks,sunny
951,black drongo,20240222,7,Rocks,sunny
952,shikra,20240222,7,Rocks,sunny
953,oriental magpie robin,20240222,7,Rocks,sunny
954,spotted dove,20240222,8,Rocks,sunny
955,oriental magpie robin,20240222,8,Rocks,sunny
956,black drongo,20240222,8,Rocks,sunny
957,black kite,20240222,11,Rocks,sunny
958,red whiskered bulbul,20240222,11,Rocks,sunny
959,forest wagtail,20240222,12,Rocks,sunny
960,purple sunbird,20240222,12,Rocks,sunny
961,purple sunbird,20240222,13,Rocks,sunny
962,red whiskered bulbul,20240222,13,Rocks,sunny
963,blythes reed warbler,20240222,13,Rocks,sunny
964,verditer flycatcher,20240222,13,Rocks,sunny
965,large billed crow,20240222,14,Rocks,sunny
966,black kite,20240222,15,Rocks,sunny
967,indian pond heron,20240222,20,Rocks,sunny
968,white cheeked barbet,20240222,20,Rocks,sunny
969,black kite,20240222,20,Rocks,sunny
970,common myna,20240222,21,Rocks,sunny
971,large billed crow,20240222,21,Rocks,sunny
972,pale billed flowerpecker,20240222,22,Rocks,sunny
973,white cheeked barbet,20240222,22,Rocks,sunny
974,common tailorbird,20240222,22,Rocks,sunny
975,black kite,20240222,22,Rocks,sunny
976,purple rumped sunbird,20240222,22,Rocks,sunny
